,Datetime,Prices
0,2020-01-01 00:00:00,91.7755108971109
1,2020-01-01 00:30:00,86.09773788678737
2,2020-01-01 01:00:00,95.82219709118345
3,2020-01-01 01:30:00,72.91994169976647
4,2020-01-01 02:00:00,97.96752350990116
5,2020-01-01 02:30:00,98.49297196025086
6,2020-01-01 03:00:00,82.01077141289242
7,2020-01-01 03:30:00,99.10609257374031
8,2020-01-01 04:00:00,75.06074027673365
9,2020-01-01 04:30:00,100.74275133604776
10,2020-01-01 05:00:00,98.82132195020037
11,2020-01-01 05:30:00,92.71870184877685
12,2020-01-01 06:00:00,95.55790840831058
13,2020-01-01 06:30:00,97.82191333556219
14,2020-01-01 07:00:00,89.07865463507488
15,2020-01-01 07:30:00,84.69171313411036
16,2020-01-01 08:00:00,109.64029199533695
17,2020-01-01 08:30:00,81.07055170576
18,2020-01-01 09:00:00,91.6034055475941
19,2020-01-01 09:30:00,92.77385258937059
20,2020-01-01 10:00:00,88.1870698304398
21,2020-01-01 10:30:00,101.48791983740288
22,2020-01-01 11:00:00,88.69403167770359
23,2020-01-01 11:30:00,73.31300190652244
24,2020-01-01 12:00:00,81.62053268188575
25,2020-01-01 12:30:00,95.48250360278341
26,2020-01-01 13:00:00,90.27029212179417
27,2020-01-01 13:30:00,80.9482022220027
28,2020-01-01 14:00:00,80.27420318584863
29,2020-01-01 14:30:00,108.72410120756975
30,2020-01-01 15:00:00,86.39113589776886
31,2020-01-01 15:30:00,94.48076107082545
32,2020-01-01 16:00:00,107.57794586316312
33,2020-01-01 16:30:00,95.00530386900935
34,2020-01-01 17:00:00,100.19457864876912
35,2020-01-01 17:30:00,106.90894642437891
36,2020-01-01 18:00:00,96.55772198070039
37,2020-01-01 18:30:00,72.58682988719336
38,2020-01-01 19:00:00,106.01497493863442
39,2020-01-01 19:30:00,98.98756904887466
40,2020-01-01 20:00:00,71.34564130702107
41,2020-01-01 20:30:00,107.81045522964754
42,2020-01-01 21:00:00,85.8854533040408
43,2020-01-01 21:30:00,104.28828716833465
44,2020-01-01 22:00:00,109.57642393834927
45,2020-01-01 22:30:00,106.87107987082726
46,2020-01-01 23:00:00,82.39221574307435
47,2020-01-01 23:30:00,84.62951860303352
48,2020-01-02 00:00:00,94.35814296785347
49,2020-01-02 00:30:00,92.626400341871
50,2020-01-02 01:00:00,104.13687264064015
51,2020-01-02 01:30:00,82.88829818431708
52,2020-01-02 02:00:00,75.94781934811189
53,2020-01-02 02:30:00,94.89669422519623
54,2020-01-02 03:00:00,95.22272859566853
55,2020-01-02 03:30:00,91.85300317835922
56,2020-01-02 04:00:00,77.26883257633537
57,2020-01-02 04:30:00,93.44729651268739
58,2020-01-02 05:00:00,98.98902255686971
59,2020-01-02 05:30:00,70.14633429181177
60,2020-01-02 06:00:00,93.29576885192395
61,2020-01-02 06:30:00,87.80000729835703
62,2020-01-02 07:00:00,107.5934652608531
63,2020-01-02 07:30:00,101.91596970914127
64,2020-01-02 08:00:00,85.59112723677718
65,2020-01-02 08:30:00,86.38183786383453
66,2020-01-02 09:00:00,105.1128311700415
67,2020-01-02 09:30:00,87.92595496415409
68,2020-01-02 10:00:00,72.8294385094825
69,2020-01-02 10:30:00,75.90583575624879
70,2020-01-02 11:00:00,96.17466848306572
71,2020-01-02 11:30:00,82.54411628869502
72,2020-01-02 12:00:00,76.60205583768955
73,2020-01-02 12:30:00,84.11361946601498
74,2020-01-02 13:00:00,89.61503225481715
75,2020-01-02 13:30:00,76.82752496881494
76,2020-01-02 14:00:00,79.90499113161337
77,2020-01-02 14:30:00,72.81819675558602
78,2020-01-02 15:00:00,87.48825274470059
79,2020-01-02 15:30:00,96.55859131315312
80,2020-01-02 16:00:00,89.11322163134157
81,2020-01-02 16:30:00,92.98873785094054
82,2020-01-02 17:00:00,94.48639307935997
83,2020-01-02 17:30:00,82.4104626681027
84,2020-01-02 18:00:00,74.56614099854708
85,2020-01-02 18:30:00,91.94070472677075
86,2020-01-02 19:00:00,96.32259282546353
87,2020-01-02 19:30:00,74.43104753627503
88,2020-01-02 20:00:00,90.12090323615557
89,2020-01-02 20:30:00,77.26832766496797
90,2020-01-02 21:00:00,76.97607887177581
91,2020-01-02 21:30:00,81.59336482030837
92,2020-01-02 22:00:00,92.48161081347565
93,2020-01-02 22:30:00,107.47602050610891
94,2020-01-02 23:00:00,84.11541818180035
95,2020-01-02 23:30:00,77.96256464770336
96,2020-01-03 00:00:00,75.48057784158885
97,2020-01-03 00:30:00,92.38954848168208
98,2020-01-03 01:00:00,106.65481030512316
99,2020-01-03 01:30:00,105.11129436308991
100,2020-01-03 02:00:00,85.08479874260141
101,2020-01-03 02:30:00,77.56885083563537
102,2020-01-03 03:00:00,71.90185689461929
103,2020-01-03 03:30:00,78.72517713539835
104,2020-01-03 04:00:00,106.43842848482113
105,2020-01-03 04:30:00,82.08793451343598
106,2020-01-03 05:00:00,90.33001682122756
107,2020-01-03 05:30:00,99.35354546459439
108,2020-01-03 06:00:00,95.93532562790956
109,2020-01-03 06:30:00,73.80653628229285
110,2020-01-03 07:00:00,105.08036610511309
111,2020-01-03 07:30:00,81.59651899357483
112,2020-01-03 08:00:00,94.02272352569614
113,2020-01-03 08:30:00,89.05674649039705
114,2020-01-03 09:00:00,94.71386277701936
115,2020-01-03 09:30:00,109.10390302477197
116,2020-01-03 10:00:00,84.17043862444689
117,2020-01-03 10:30:00,85.93078248897525
118,2020-01-03 11:00:00,85.57047944121659
119,2020-01-03 11:30:00,94.14411576436086
120,2020-01-03 12:00:00,83.369904365732
121,2020-01-03 12:30:00,105.35970800219214
122,2020-01-03 13:00:00,83.06935939810236
123,2020-01-03 13:30:00,108.19821085653614
124,2020-01-03 14:00:00,82.07921129050817
125,2020-01-03 14:30:00,86.01803588400375
126,2020-01-03 15:00:00,106.42513325515404
127,2020-01-03 15:30:00,97.1439088358029
128,2020-01-03 16:00:00,80.23065454680497
129,2020-01-03 16:30:00,80.14745863613692
130,2020-01-03 17:00:00,79.27989294561928
131,2020-01-03 17:30:00,100.73442367312069
132,2020-01-03 18:00:00,77.51871601186951
133,2020-01-03 18:30:00,91.96496399902625
134,2020-01-03 19:00:00,70.53824780078115
135,2020-01-03 19:30:00,103.89098236302058
136,2020-01-03 20:00:00,77.74741285476492
137,2020-01-03 20:30:00,100.9673284675349
138,2020-01-03 21:00:00,88.0197594481155
139,2020-01-03 21:30:00,74.01084596172008
140,2020-01-03 22:00:00,76.6006030074841
141,2020-01-03 22:30:00,75.24465857360188
142,2020-01-03 23:00:00,75.77974071029715
